"Line","Time","Component","Message","Category","Owner","Files","Key","FirstFile","SecondFile"
"19914","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_height_outisde! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19915","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_ear_lobe! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19916","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_central_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19917","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_septum_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19918","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_lower_lip_profile! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19919","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_outer_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19920","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_asymmetry_1! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19921","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_center_curve! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19922","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eyebrow_straight! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19923","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_shape! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19924","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_septum_height! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19925","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_head_lower_height! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19926","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_flared_nostril! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19927","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_upper_lip_forward! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19928","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_lower_lip_forward! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19929","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_nose_swollen! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19930","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_ears_fantasy! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19931","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_mouth_glamour_lips! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19932","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene face_detail_eye_upper_lid_def! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19933","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_eyebrow_inner_width! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19934","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_lower_lid_size! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19935","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_bs_eye_shape! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19936","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_no_portrait! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19937","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene hair_aging! at 'file: save games/Империя_Будущего.ck3 line: 81'","Save portrait / DNA compatibility","","","","",""
"19938","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_face_dacals! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19939","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19940","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_shadow! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19941","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_saddle! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19942","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_aging! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19943","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_camera_zoom! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19944","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_size! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19945","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19946","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19947","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19948","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19949","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19950","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19951","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19952","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19953","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19954","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19955","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19956","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19957","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19958","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19959","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19960","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_color! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19961","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19962","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_brow_width! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19963","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_cheek_width! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19964","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_chin_profile! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19965","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_crest_depth! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19966","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_head_roundness! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19967","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_horns_eyebrow_length! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
"19968","11:23:09","portraitcontext.cpp:326","Persistent portrait info missing gene gene_dragon_main_horn_shape! at 'file: save games/Империя_Будущего.ck3 line: 261'","Save portrait / DNA compatibility","","","","",""
